TradeID,ExecutionTime,Quantity,Price,Counterparty,Instrument,TradeSide,Trader,Desk,ExecutionVenue,qty_zscore,price_dev_pct,party_freq_1hr,qty_zscore_scaled,price_dev_pct_scaled,party_freq_1hr_scaled,risk_score,anomaly_score,is_anomaly,severity_level,anomaly_type,flagged_reason
T0989,2026-07-23 05:36:15,3020442.42,1.1024,Citigroup,EURUSD,BUY,John Smith,FX,NYSE,-0.0717533942159453,0.003833878779750734,7,-0.07175339421594534,-0.2120579262191064,-0.6621782887928237,2.1298515213203033,0.05,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0988,2026-07-23 05:35:44,245.89,178.6717,Goldman Sachs,GOOGL,BUY,Jane Doe,Equities,CME,-0.2126078753271239,0.0043109598880330165,7,-0.21260787532712397,-0.18968376546210935,-0.6621782887928237,2.1863364380972596,0.0381,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0987,2026-07-23 05:34:46,1843118.2,0.0067,UBS,JPYUSD,BUY,Jane Doe,FX,NYSE,-0.4227489672290169,0.003169293071573326,5,-0.422748967229017,-0.2432256820019783,-1.3753482282573621,1.6700503748130788,0.1174,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0986,2026-07-23 05:33:26,382.95,415.8947,JPMorgan Chase,MSFT,SELL,Jane Doe,Equities,CBOE,0.06234621507565706,0.009557025657331727,11,0.06234621507565704,0.05634634729309676,0.7641615901362532,3.327805593727462,0.1764,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0985,2026-07-23 05:32:04,308.98,149.3285,Morgan Stanley,AAPL,BUY,Bob Wilson,Equities,CME,-0.08396296527485973,0.006787457417495449,13,-0.08396296527485977,-0.07354092753251906,1.4773315296007916,3.9356214233351925,0.1776,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0984,2026-07-23 05:30:22,191.31,181.0181,JPMorgan Chase,GOOGL,SELL,Alice Johnson,Equities,CBOE,-0.33960477115224896,0.008764892436194808,10,-0.3396047711522491,0.019196865322436377,0.40757662040398396,3.138471376191758,0.0941,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0983,2026-07-23 05:29:21,3003548.03,0.0067,UBS,JPYUSD,SELL,Jane Doe,FX,NYSE,-0.09412613636205308,0.003169293071573326,4,-0.09412613636205312,-0.2432256820019783,-1.7319331979896313,1.238601242466293,0.1836,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0982,2026-07-23 05:28:18,279.28,149.8153,Goldman Sachs,AAPL,SELL,John Smith,Equities,NASDAQ,-0.16568278756356689,0.00354965709318241,7,-0.16568278756356694,-0.22538736139376822,-0.6621782887928237,2.1673380121533814,0.0364,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0981,2026-07-23 05:26:37,3278954.55,1.2704,Morgan Stanley,GBPUSD,SELL,Bob Wilson,FX,NASDAQ,0.045342978365208286,0.0007892337430248325,13,0.045342978365208265,-0.35484575897351495,1.4773315296007916,3.9183739614689905,0.2442,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0980,2026-07-23 05:25:35,1671628.48,1.2654,JPMorgan Chase,GBPUSD,BUY,Bob Wilson,FX,NYSE,-0.3407644747535466,0.003149640760056888,10,-0.3407644747535467,-0.24414733655815746,0.40757662040398396,3.137250682129436,0.0255,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0979,2026-07-23 05:24:58,1835260.38,1.2726,Citigroup,GBPUSD,BUY,Alice Johnson,FX,CME,-0.3014572692417348,0.0025223385243808103,7,-0.30145726924173494,-0.27356657119264993,-0.6621782887928237,2.221339609254008,0.0543,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0978,2026-07-23 05:23:10,258.5,150.5508,Goldman Sachs,AAPL,SELL,Jane Doe,Equities,CME,-0.22285914807398202,0.0013422947115262287,7,-0.22285914807398208,-0.328908292989536,-0.6621782887928237,2.189546347643051,0.0443,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0977,2026-07-23 05:22:31,1503.7,151.9057,Bank of America,AAPL,BUY,Bob Wilson,Equities,NASDAQ,3.203320067882179,0.010353994915740575,7,3.2033200678821796,0.09372262985063957,-0.6621782887928237,3.384434225627594,0.6495,False,LOW,NORMAL,3.20x normal quantity for AAPL
T0976,2026-07-23 05:20:40,1115094.82,1.2388,Goldman Sachs,EURUSD,BUY,Alice Johnson,FX,CME,-0.5813585689245807,0.12803828830946576,6,-0.5813585689245808,5.612883320252257,-1.018763258525093,2.0709549140626717,0.858,True,HIGH,PRICE_ANOMALY,Price 12.8% away from average
T0975,2026-07-23 05:19:30,272.28,415.7181,JPMorgan Chase,MSFT,BUY,John Smith,Equities,CBOE,-0.19623873818286278,0.009977594203333691,10,-0.19623873818286283,0.0760701806082838,0.40757662040398396,3.0814887735341454,0.1224,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0974,2026-07-23 05:17:31,214.16,178.3833,UBS,GOOGL,BUY,Jane Doe,Equities,NYSE,-0.2864373275904295,0.005918135054376019,6,-0.2864373275904296,-0.11431042765403332,-1.018763258525093,1.9163503715524843,0.1078,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0973,2026-07-23 05:16:48,331.58,422.3238,Citigroup,MSFT,SELL,Alice Johnson,Equities,NASDAQ,-0.05768187789344173,0.005753717485936157,6,-0.057681877893441764,-0.12202128654927047,-1.018763258525093,1.8247988664031574,0.1036,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0972,2026-07-23 05:15:07,2657436.65,0.0067,JPMorgan Chase,JPYUSD,SELL,Jane Doe,FX,NYSE,-0.19214162902727647,0.003169293071573326,10,-0.19214162902727652,-0.2432256820019783,0.40757662040398396,3.0778074395323824,0.0176,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0971,2026-07-23 05:13:08,245.23,148.2589,Bank of America,AAPL,BUY,Jane Doe,Equities,NYSE,-0.2593716747329431,0.01390157250969973,8,-0.2593716747329432,0.2600970052077922,-0.3055933190605545,2.507919141646087,0.1932,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0970,2026-07-23 05:12:20,3730297.96,1.0961,Morgan Stanley,EURUSD,BUY,John Smith,FX,CME,0.11810490590713608,0.0019028351501407773,13,0.11810490590713607,-0.3026200546446656,1.4773315296007916,3.9478128129078964,0.242,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0969,2026-07-23 05:10:22,3330147.69,0.0067,Morgan Stanley,JPYUSD,SELL,John Smith,FX,NYSE,-0.0016361795764816887,0.003169293071573326,13,-0.0016361795764817174,-0.2432256820019783,1.4773315296007916,3.9016052597520647,0.1901,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0968,2026-07-23 05:08:50,247.86,180.1709,JPMorgan Chase,GOOGL,SELL,Bob Wilson,Equities,CME,-0.20802407384717705,0.004043676066826443,9,-0.2080240738471771,-0.20221884823860423,0.05099165067171474,2.7844227323589186,0.0075,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0967,2026-07-23 05:08:11,184.77,151.3166,Bank of America,AAPL,BUY,Jane Doe,Equities,NYSE,-0.4257279190284052,0.006435777637489234,8,-0.4257279190284053,-0.09003401392022965,-0.3055933190605545,2.572221900902609,0.0672,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0966,2026-07-23 05:07:02,34834383.07,1.273,Citigroup,GBPUSD,SELL,Alice Johnson,FX,CME,7.625501332872656,0.0028374484846273203,6,7.625501332872657,-0.25878853705067595,-1.018763258525093,4.851051767694451,0.8918,True,HIGH,SIZE_ANOMALY,7.63x normal quantity for GBPUSD
T0965,2026-07-23 05:05:42,198.61,151.4687,Citigroup,AAPL,SELL,John Smith,Equities,CME,-0.38764703214370133,0.007447423959034132,6,-0.38764703214370144,-0.04258980153260019,-1.018763258525093,1.9572930400451907,0.1532,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0964,2026-07-23 05:03:57,297.82,420.8695,JPMorgan Chase,MSFT,BUY,Alice Johnson,Equities,CBOE,-0.13656349009193838,0.0022903378910855087,10,-0.13656349009193844,-0.284446942213342,0.40757662040398396,3.055312497404101,0.0434,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0963,2026-07-23 05:02:31,2758502.14,0.0067,Citigroup,JPYUSD,SELL,Bob Wilson,FX,CME,-0.16352083131238412,0.003169293071573326,6,-0.16352083131238418,-0.2432256820019783,-1.018763258525093,1.8663591204464254,0.0551,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0962,2026-07-23 05:01:08,226.21,147.5803,Bank of America,AAPL,SELL,Jane Doe,Equities,CME,-0.31170537910773116,0.018415071482745765,8,-0.3117053791077313,0.4717711835525803,-0.3055933190605545,2.5302066730879162,0.3097,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0961,2026-07-23 04:59:10,1825720.7,0.0067,Morgan Stanley,JPYUSD,BUY,John Smith,FX,CME,-0.4276757758582022,0.003169293071573326,13,-0.4276757758582023,-0.2432256820019783,1.4773315296007916,4.072021098264753,0.206,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0960,2026-07-23 04:58:21,2030331.55,1.1005,Morgan Stanley,EURUSD,BUY,Jane Doe,FX,NYSE,-0.3365689181063205,0.0021037587056564493,12,-0.3365689181063206,-0.29319713713036505,1.1207465598685225,3.735258694854225,0.1278,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0959,2026-07-23 04:57:08,2336937.71,1.1034,Morgan Stanley,EURUSD,SELL,Alice Johnson,FX,CBOE,-0.25456388882266445,0.00474446829243183,11,-0.25456388882266456,-0.16935307837108055,0.7641615901362532,3.403248896016795,0.0716,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0958,2026-07-23 04:55:54,184.02,177.8984,Morgan Stanley,GOOGL,SELL,John Smith,Equities,CBOE,-0.35656716343083383,0.008620351552849336,10,-0.35656716343083394,0.012418183660582695,0.40757662040398396,3.1452129708381884,0.0925,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0957,2026-07-23 04:54:52,53.56,415.6638,JPMorgan Chase,MSFT,SELL,John Smith,Equities,CME,-0.7072869082081943,0.010106908314590263,11,-0.7072869082081944,0.08213475676352072,0.7641615901362532,3.5859468357776545,0.3367,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0956,2026-07-23 04:54:22,2986956.68,0.0067,Morgan Stanley,JPYUSD,SELL,John Smith,FX,CME,-0.09882465088137088,0.003169293071573326,9,-0.09882465088137092,-0.2432256820019783,0.05099165067171474,2.74048064827402,0.0158,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0955,2026-07-23 04:53:06,244.11,369.9627,Bank of America,MSFT,BUY,Alice Johnson,Equities,NYSE,-0.2620590881719519,0.11894295122336432,7,-0.262059088171952,5.186329993007318,-0.6621782887928237,2.2405065206357904,0.7303,True,MEDIUM,PRICE_ANOMALY,Price 11.9% away from average
T0954,2026-07-23 04:51:39,162.51,182.2278,Goldman Sachs,GOOGL,BUY,John Smith,Equities,CME,-0.40661669126517686,0.015506223222343058,7,-0.40661669126517697,0.33535195112836835,-0.6621782887928237,2.2672985434727737,0.2868,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0953,2026-07-23 04:49:53,2724207.09,0.0067,UBS,JPYUSD,SELL,Alice Johnson,FX,CME,-0.1732328674255235,0.003169293071573326,10,-0.17323286742552355,-0.2432256820019783,0.40757662040398396,3.0702439348916815,0.0175,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0952,2026-07-23 04:48:00,157.35,151.8279,UBS,AAPL,SELL,Jane Doe,Equities,CME,-0.5011743004141408,0.009836532168757144,10,-0.5011743004141409,0.06945465007577464,0.40757662040398396,3.2034206798162836,0.1657,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0951,2026-07-23 04:47:04,1985462.68,0.0075,JPMorgan Chase,JPYUSD,SELL,John Smith,FX,CBOE,-0.38243834717550973,0.11585526894973128,10,-0.38243834717550984,5.041523798929477,0.40757662040398396,3.1877319195551235,0.7916,True,MEDIUM,PRICE_ANOMALY,Price 11.6% away from average
T0950,2026-07-23 04:46:18,2420659.09,1.1054,Goldman Sachs,EURUSD,SELL,Alice Johnson,FX,NASDAQ,-0.23217172873505207,0.006565647317794223,6,-0.23217172873505212,-0.08394338267501934,-1.018763258525093,1.894838385689359,0.1167,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0949,2026-07-23 04:44:51,2453786.47,1.1041,JPMorgan Chase,EURUSD,BUY,Alice Johnson,FX,NASDAQ,-0.22331146393479223,0.005381880951308799,10,-0.2233114639347923,-0.13945968487745297,0.40757662040398396,3.0909391498593095,0.042,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0948,2026-07-23 04:43:15,294.01,417.734,JPMorgan Chase,MSFT,BUY,Jane Doe,Equities,NASDAQ,-0.14546570995201755,0.005176778054492716,9,-0.1454657099520176,-0.14907860523590397,0.05099165067171474,2.7597393173971545,0.0244,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0947,2026-07-23 04:41:41,1861345.02,1.1,Morgan Stanley,EURUSD,BUY,John Smith,FX,NYSE,-0.3817661357394999,0.0016484639493159012,10,-0.3817661357395,-0.314549561054378,0.40757662040398396,3.1532009934805947,0.0645,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0946,2026-07-23 04:40:00,1080428.37,0.0067,Goldman Sachs,JPYUSD,SELL,John Smith,FX,NYSE,-0.6387355650640996,0.003169293071573326,5,-0.6387355650640997,-0.2432256820019783,-1.3753482282573621,1.7564450139471117,0.2391,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0945,2026-07-23 04:38:25,331.91,148.2282,Citigroup,AAPL,SELL,Alice Johnson,Equities,CME,-0.020870860053309143,0.014105764107802617,8,-0.020870860053309175,0.2696731874582932,-0.3055933190605545,2.412580073253664,0.2468,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0944,2026-07-23 04:36:45,150.2,176.8637,Morgan Stanley,GOOGL,SELL,Alice Johnson,Equities,CBOE,-0.43525963350789015,0.01438645468951769,9,-0.43525963350789026,0.28283702079656936,0.05099165067171474,2.8784197898100112,0.2292,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0943,2026-07-23 04:35:08,3014971.14,0.9395,Goldman Sachs,EURUSD,BUY,John Smith,FX,NASDAQ,-0.07321674536524728,0.14450115283601617,5,-0.07321674536524732,6.384959118356924,-1.3753482282573621,1.5726370439969037,0.8836,True,HIGH,PRICE_ANOMALY,Price 14.5% away from average
T0942,2026-07-23 04:34:20,306.47,422.7599,Morgan Stanley,MSFT,SELL,Alice Johnson,Equities,NASDAQ,-0.11635241350671922,0.006792278884075753,9,-0.11635241350671927,-0.07331481028226654,0.05099165067171474,2.7485786490679103,0.0447,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0941,2026-07-23 04:32:45,252.95,153.5783,Morgan Stanley,GOOGL,SELL,Bob Wilson,Equities,NASDAQ,-0.19618064768832977,0.14414968845638274,8,-0.19618064768832982,6.3684761338208355,-0.3055933190605545,2.521717165612247,0.8228,True,MEDIUM,PRICE_ANOMALY,Price 14.4% away from average
T0940,2026-07-23 04:30:49,268.91,151.5132,Morgan Stanley,AAPL,BUY,Jane Doe,Equities,NYSE,-0.19421593763541495,0.007743402008401271,7,-0.194215937635415,-0.02870901618579401,-0.6621782887928237,2.1800093956566866,0.0815,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0939,2026-07-23 04:29:50,2322921.99,1.2688,Citigroup,GBPUSD,BUY,Jane Doe,FX,NYSE,-0.18431253692186916,0.00047120609796138103,8,-0.18431253692186922,-0.3697606267649444,-0.3055933190605545,2.473866376598136,0.0525,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0938,2026-07-23 04:28:17,223.84,147.6502,Bank of America,AAPL,BUY,John Smith,Equities,NASDAQ,-0.31822645583581993,0.017950153153515006,9,-0.31822645583582004,0.44996743308646736,0.05099165067171474,2.832675628280382,0.294,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0937,2026-07-23 04:27:31,2805967.68,1.2714,Bank of America,GBPUSD,SELL,Bob Wilson,FX,CME,-0.06827662822420733,0.0015770086436412815,8,-0.06827662822420737,-0.3179006736185719,-0.3055933190605545,2.427783753882775,0.0481,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0936,2026-07-23 04:26:52,238.11,418.3638,JPMorgan Chase,MSFT,SELL,Jane Doe,Equities,CME,-0.2760783320460923,0.0036769248819443334,11,-0.2760783320460924,-0.21941875371781308,0.7641615901362532,3.41153441028302,0.0539,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0935,2026-07-23 04:26:08,2594598.64,1.0982,Morgan Stanley,EURUSD,BUY,Jane Doe,FX,NYSE,-0.18564977401849977,9.402826489726364e-06,8,-0.18564977401849983,-0.39141828718083405,-0.3055933190605545,2.474262730455347,0.1083,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0934,2026-07-23 04:24:57,430.23,421.4667,UBS,MSFT,BUY,Jane Doe,Equities,CME,0.17281785680388353,0.0037125549673729156,10,0.17281785680388353,-0.21774777315428812,0.40757662040398396,3.0702409092117655,0.1245,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0933,2026-07-23 04:23:40,2446493.73,0.0076,Goldman Sachs,JPYUSD,SELL,Alice Johnson,FX,NYSE,-0.2518786831167456,0.13073333920239438,7,-0.2518786831167457,5.739275878833711,-0.6621782887928237,2.2399714750074167,0.7445,True,MEDIUM,PRICE_ANOMALY,Price 13.1% away from average
T0932,2026-07-23 04:22:30,2856691.33,1.0942,UBS,EURUSD,BUY,Alice Johnson,FX,NYSE,-0.11555033857831751,0.0036329552242350617,9,-0.11555033857831755,-0.221480843733407,0.05099165067171474,2.7473100219985973,0.0245,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0931,2026-07-23 04:21:36,331.31,420.7066,JPMorgan Chase,MSFT,BUY,Bob Wilson,Equities,NYSE,-0.058312743867778,0.0019023955573157917,10,-0.05831274386777804,-0.30264067067905287,0.40757662040398396,3.023895816214306,0.0704,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0930,2026-07-23 04:20:25,283.46,416.8555,Bank of America,MSFT,BUY,Bob Wilson,Equities,CBOE,-0.17011621376404779,0.00726890414544797,8,-0.17011621376404784,-0.05096202784411157,-0.3055933190605545,2.4702271567492535,0.0495,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0929,2026-07-23 04:19:38,3549772.1,1.4515,UBS,GBPUSD,BUY,John Smith,FX,NYSE,0.11039802627490915,0.14345526824464783,9,0.11039802627490913,6.335909198805938,0.05099165067171474,2.7871957909833576,0.8855,True,HIGH,PRICE_ANOMALY,Price 14.3% away from average
T0928,2026-07-23 04:17:47,1930771.98,0.0067,Bank of America,JPYUSD,SELL,Alice Johnson,FX,NYSE,-0.3979262398437772,0.003169293071573326,7,-0.3979262398437773,-0.2432256820019783,-0.6621782887928237,2.260121283858983,0.0458,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0927,2026-07-23 04:15:55,141.25,149.6212,JPMorgan Chase,AAPL,BUY,John Smith,Equities,CME,-0.5454735980184567,0.0048406534837929375,10,-0.5454735980184569,-0.1648421830608378,0.40757662040398396,3.2196416352525206,0.1337,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0926,2026-07-23 04:15:20,2013345.25,0.0067,UBS,JPYUSD,BUY,John Smith,FX,CME,-0.3745422651821278,0.003169293071573326,8,-0.3745422651821279,-0.2432256820019783,-0.3055933190605545,2.550767693994323,0.0248,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0925,2026-07-23 04:14:11,133.44,151.7463,UBS,AAPL,SELL,Bob Wilson,Equities,NASDAQ,-0.5669628846203019,0.009293794891715314,7,-0.566962884620302,0.04400134481061684,-0.6621782887928237,2.3295732923156356,0.219,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0924,2026-07-23 04:13:33,300.79,178.4454,Goldman Sachs,GOOGL,SELL,Jane Doe,Equities,CBOE,-0.08486640261185509,0.005572068557046178,8,-0.08486640261185513,-0.1305402621820594,-0.3055933190605545,2.4356181816118556,0.0367,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0923,2026-07-23 04:12:32,2253.9,178.4259,Citigroup,GOOGL,SELL,Alice Johnson,Equities,NASDAQ,4.459635378352053,0.005680736780845341,7,4.459635378352054,-0.1254439373302667,-0.6621782887928237,3.8855583723750753,0.6998,False,LOW,NORMAL,4.46x normal quantity for GOOGL
T0922,2026-07-23 04:12:00,1498103.2,1.2728,Morgan Stanley,GBPUSD,BUY,Bob Wilson,FX,CBOE,-0.3824482408312777,0.0026798935045040653,9,-0.3824482408312778,-0.26617755412166294,0.05099165067171474,2.853783264383862,0.041,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0921,2026-07-23 04:10:26,222.79,417.0809,Bank of America,MSFT,SELL,John Smith,Equities,CME,-0.3118741347380642,0.0067321196025893655,7,-0.3118741347380643,-0.076136161645032,-0.6621782887928237,2.2267692897760027,0.0704,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0920,2026-07-23 04:08:42,343.94,149.0652,UBS,AAPL,SELL,Alice Johnson,Equities,CME,0.012229795237369081,0.008538716302851964,6,0.012229795237369055,0.008589651834086413,-1.018763258525093,1.807453532985803,0.1842,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0919,2026-07-23 04:08:01,1608888.71,1.1002,JPMorgan Chase,EURUSD,SELL,Jane Doe,FX,CME,-0.4492882204047061,0.0018305818518521205,11,-0.44928822040470623,-0.3060085914847728,0.7641615901362532,3.4802644627174377,0.1264,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0918,2026-07-23 04:07:46,1488286.2,1.099,JPMorgan Chase,EURUSD,SELL,Jane Doe,FX,CME,-0.48154462505173745,0.0007378744366346031,10,-0.48154462505173756,-0.35725440890241333,0.40757662040398396,3.1928392123516853,0.1126,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0917,2026-07-23 04:05:49,2479936.57,0.0067,Citigroup,JPYUSD,BUY,Alice Johnson,FX,CME,-0.2424079848729484,0.003169293071573326,7,-0.24240798487294846,-0.2432256820019783,-0.6621782887928237,2.1979139818706512,0.0211,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0916,2026-07-23 04:05:05,415.93,150.47,Bank of America,AAPL,SELL,John Smith,Equities,NASDAQ,0.21031094023952462,0.0008048783881808732,6,0.21031094023952462,-0.3541120560462125,-1.018763258525093,1.884365839612264,0.2014,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0915,2026-07-23 04:04:26,2950159.72,1.1032,Citigroup,EURUSD,SELL,Jane Doe,FX,CBOE,-0.09055123856334651,0.00456235038989561,6,-0.09055123856334656,-0.17789404794068572,-1.018763258525093,1.8375892005423071,0.0947,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0914,2026-07-23 04:03:21,206.92,421.1251,Morgan Stanley,MSFT,SELL,Bob Wilson,Equities,NASDAQ,-0.34895503478516554,0.0028990429893758812,9,-0.34895503478516565,-0.2558998765544475,0.05099165067171474,2.840451726810879,0.0297,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
T0913,2026-07-23 04:01:47,262.24,149.4981,JPMorgan Chase,AAPL,BUY,John Smith,Equities,NYSE,-0.21256850378577447,0.005659415233839982,11,-0.21256850378577452,-0.1264438757306854,0.7641615901362532,3.3867252260844616,0.0647,False,LOW,NORMAL,Multi-factor anomaly (risk score > threshold)
